blockedShots,blockedShotsPer60,emptyNetAssists,emptyNetGoals,emptyNetPoints,firstGoals,gamesPlayed,giveaways,giveawaysPer60,hits,hitsPer60,lastName,missedShotCrossbar,missedShotGoalpost,missedShotOverNet,missedShotShort,missedShotWideOfNet,missedShots,otGoals,playerId,positionCode,seasonId,shootsCatches,shotAttemptsBlocked,skaterFullName,takeaways,takeawaysPer60,teamAbbrevs,timeOnIcePerGame
13,1.26,0.0,2,2.0,3,35,16,1.56,54,5.26,Kreider,2,2,1,0,30,35,0,8475184,L,20242025,L,23,Chris Kreider,5,0.48,NYR,1054.68
22,3.26,0.0,0,0.0,1,35,13,1.92,67,9.93,Gregor,0,4,2,1,30,37,0,8479393,L,20242025,L,27,Noah Gregor,5,0.74,OTT,693.85
89,6.78,0.0,0,0.0,0,37,30,2.28,58,4.42,Guhle,1,2,3,2,21,29,0,8482087,D,20242025,L,42,Kaiden Guhle,11,0.83,MTL,1276.27
14,2.44,0.0,1,1.0,1,35,12,2.09,56,9.77,Rooney,1,0,1,1,11,14,0,8479291,C,20242025,L,15,Kevin Rooney,3,0.52,CGY,589.08
1,0.97,,0,,0,7,1,0.97,13,12.73,Grebenkin,0,0,1,0,1,2,0,8483733,R,20242025,L,2,Nikita Grebenkin,1,0.97,TOR,524.85
1,2.17,,0,,0,3,1,2.17,1,2.17,Ponomarev,0,0,0,0,0,0,0,8482102,C,20242025,L,3,Vasily Ponomarev,1,2.17,PIT,552.0
7,0.48,2.0,3,5.0,3,43,48,3.35,21,1.46,Larkin,0,6,7,1,41,58,0,8477946,C,20242025,L,71,Dylan Larkin,18,1.25,DET,1199.32
36,2.71,0.0,0,0.0,2,46,22,1.65,67,5.04,Coyle,3,1,1,0,37,42,0,8475745,C,20242025,R,27,Charlie Coyle,31,2.33,BOS,1039.34
3,2.27,,0,,0,8,4,3.03,8,6.07,Ohgren,0,0,0,1,5,6,0,8483499,L,20242025,L,1,Liam Ohgren,2,1.51,MIN,592.87
51,5.22,0.0,0,0.0,0,35,25,2.56,15,1.53,Zamula,1,0,0,0,9,10,0,8481178,D,20242025,L,32,Egor Zamula,8,0.81,PHI,1004.14
17,1.21,0.0,2,2.0,1,42,51,3.65,49,3.51,Horvat,1,5,2,2,52,62,2,8477500,C,20242025,L,46,Bo Horvat,9,0.64,NYI,1194.83
7,2.78,,0,,0,9,8,3.17,1,0.39,Korchinski,1,0,0,1,2,4,0,8483466,D,20242025,L,9,Kevin Korchinski,3,1.19,CHI,1006.44
26,3.61,0.0,1,1.0,0,33,15,2.08,14,1.94,Holmberg,1,0,2,0,14,18,0,8480995,R,20242025,L,23,Pontus Holmberg,4,0.55,TOR,783.54
6,1.53,0.0,0,0.0,1,15,18,4.59,6,1.53,Duclair,0,2,0,0,7,9,0,8477407,L,20242025,L,14,Anthony Duclair,2,0.51,NYI,941.0
87,4.99,0.0,0,0.0,2,44,49,2.81,30,1.72,Vlasic,1,1,3,0,22,27,0,8481568,D,20242025,L,32,Alex Vlasic,28,1.6,CHI,1424.84
77,4.33,2.0,0,2.0,1,45,64,3.6,86,4.84,McAvoy,2,4,1,0,29,36,0,8479325,D,20242025,R,58,Charlie McAvoy,22,1.23,BOS,1421.4
23,2.83,1.0,0,1.0,0,43,15,1.84,167,20.57,Kastelic,0,1,0,0,17,18,0,8480355,C,20242025,R,21,Mark Kastelic,11,1.35,BOS,679.39
1,1.32,,0,,0,4,0,0.0,2,2.64,Sheary,0,0,0,0,1,1,0,8477839,L,20242025,L,3,Conor Sheary,0,0.0,TBL,680.5
56,5.32,0.0,1,1.0,0,46,19,1.8,96,9.12,Acciari,0,1,2,0,16,19,0,8478569,C,20242025,R,16,Noel Acciari,11,1.04,PIT,823.02
17,2.75,0.0,0,0.0,3,38,14,2.26,46,7.44,Sturm,0,2,0,0,12,14,0,8481477,C,20242025,L,10,Nico Sturm,3,0.48,SJS,585.44
33,4.28,0.0,0,0.0,1,42,9,1.16,58,7.53,Glendening,0,0,2,0,14,16,0,8476822,C,20242025,R,13,Luke Glendening,2,0.25,TBL,659.61
35,3.11,0.0,0,0.0,1,46,32,2.85,46,4.09,O'Connor,0,6,3,1,38,49,0,8482055,L,20242025,L,29,Drew O'Connor,20,1.78,PIT,878.47
0,0.0,,0,,0,1,0,0.0,0,0.0,Rosen,0,0,0,0,0,0,0,8482765,R,20242025,L,0,Isak Rosen,1,9.25,BUF,389.0
36,2.58,2.0,0,2.0,2,43,38,2.72,35,2.51,Suzuki,2,4,0,2,31,39,4,8480018,C,20242025,R,43,Nick Suzuki,18,1.29,MTL,1166.93
3,1.29,0.0,0,0.0,1,10,7,3.02,6,2.59,Lekkerimaki,0,0,0,0,6,7,0,8483476,R,20242025,R,7,Jonathan Lekkerimaki,1,0.43,VAN,832.0
14,1.43,4.0,2,6.0,2,30,36,3.68,20,2.04,Stone,0,1,4,0,17,23,0,8475913,R,20242025,R,15,Mark Stone,18,1.84,VGK,1172.03
51,3.51,0.0,0,0.0,3,46,45,3.1,75,5.16,Rakell,5,6,2,1,47,61,1,8476483,R,20242025,R,53,Rickard Rakell,9,0.62,PIT,1135.69
22,2.88,0.0,0,0.0,0,42,14,1.83,77,10.11,Girgensons,0,1,2,0,15,18,0,8476878,C,20242025,L,13,Zemgus Girgensons,4,0.52,TBL,652.57
22,2.97,1.0,0,1.0,1,38,23,3.11,129,17.47,Walker,2,1,1,0,13,17,0,8477573,L,20242025,L,17,Nathan Walker,4,0.54,STL,699.5
7,5.03,0.0,0,0.0,0,7,1,0.71,4,2.87,Richard,0,0,1,0,3,4,0,8478409,C,20242025,L,1,Anthony Richard,3,2.15,PHI,714.85
17,1.88,1.0,0,1.0,0,37,33,3.65,11,1.21,Domi,2,0,3,0,22,27,0,8477503,C,20242025,L,29,Max Domi,11,1.21,TOR,878.05
16,1.62,0.0,1,1.0,2,43,30,3.03,47,4.76,Gallagher,0,3,2,3,31,40,0,8475848,R,20242025,R,42,Brendan Gallagher,8,0.81,MTL,826.48
11,4.91,0.0,0,0.0,0,15,6,2.68,27,12.07,Duehr,0,0,0,0,5,5,0,8482652,R,20242025,R,8,Walker Duehr,0,0.0,CGY,536.86
14,1.48,0.0,0,0.0,2,42,21,2.22,55,5.81,Brink,2,3,3,0,15,23,0,8481553,R,20242025,R,26,Bobby Brink,7,0.74,PHI,810.16
9,0.81,0.0,0,0.0,0,44,24,2.18,48,4.36,Bunting,1,1,2,1,38,43,0,8478047,L,20242025,L,46,Michael Bunting,9,0.81,PIT,898.9
28,5.11,0.0,0,0.0,0,21,13,2.37,35,6.39,Del Gaizo,0,2,0,0,9,11,0,8481743,D,20242025,L,26,Marc Del Gaizo,10,1.82,NSH,938.8
1,1.74,,0,,0,3,1,1.74,4,6.97,Highmore,0,1,0,0,3,4,0,8478146,C,20242025,L,2,Matthew Highmore,0,0.0,OTT,688.66
28,3.96,0.0,0,0.0,0,36,24,3.39,86,12.16,Dellandrea,0,1,2,1,12,16,0,8480848,C,20242025,R,16,Ty Dellandrea,6,0.84,SJS,707.02
18,1.25,1.0,3,4.0,2,46,46,3.21,47,3.28,Marchand,1,7,1,2,46,57,2,8473419,L,20242025,L,63,Brad Marchand,10,0.69,BOS,1118.76
12,1.27,0.0,2,2.0,3,36,34,3.62,24,2.55,Ehlers,0,2,3,0,34,39,1,8477940,L,20242025,L,41,Nikolaj Ehlers,7,0.74,WPG,937.77
2,1.91,,0,,0,7,1,0.95,2,1.91,Rondbjerg,0,1,0,0,1,2,0,8480007,R,20242025,L,0,Jonas Rondbjerg,1,0.95,VGK,537.28
5,3.31,,0,,0,17,6,3.97,29,19.21,MacDermid,0,0,0,0,5,5,0,8477073,L,20242025,L,1,Kurtis MacDermid,0,0.0,NJD,319.64
2,0.85,,0,,0,18,2,0.85,56,23.82,Gadjovich,1,0,0,0,7,8,0,8479981,L,20242025,L,9,Jonah Gadjovich,0,0.0,FLA,470.05
22,2.07,2.0,0,2.0,1,43,25,2.35,156,14.68,Cuylle,1,2,3,1,27,34,0,8482157,L,20242025,L,22,Will Cuylle,7,0.65,NYR,889.58
45,3.03,1.0,0,1.0,0,45,46,3.1,78,5.25,Kulikov,1,1,2,1,21,26,0,8475179,D,20242025,L,43,Dmitry Kulikov,21,1.41,FLA,1187.08
25,5.29,0.0,0,0.0,0,18,21,4.44,16,3.39,Hanley,0,0,0,0,16,16,0,8477810,D,20242025,L,16,Joel Hanley,0,0.0,CGY,943.88
3,2.25,,0,,0,6,7,5.26,5,3.75,Matinpalo,0,0,0,0,5,5,0,8484321,D,20242025,R,4,Nikolas Matinpalo,1,0.75,OTT,798.33
74,6.01,0.0,0,0.0,0,43,48,3.89,76,6.17,Schneider,2,5,0,1,19,27,0,8482073,D,20242025,R,44,Braden Schneider,9,0.73,NYR,1030.6
51,5.37,0.0,0,0.0,0,42,31,3.26,17,1.79,Poehling,0,2,0,0,13,15,0,8480068,C,20242025,L,21,Ryan Poehling,5,0.52,PHI,813.64
59,5.31,1.0,0,1.0,1,34,41,3.69,72,6.48,Roy,1,2,0,0,26,29,0,8478911,D,20242025,R,47,Matt Roy,5,0.45,WSH,1176.44
